Index,AoA_1,AoA_2,AoA_3,AoA_4,AoA_5,AoA_6,AoA_7,AoA_8,AoA_9,AoA_10,AoZ_1,AoZ_2,AoZ_3,AoZ_4,AoZ_5,AoZ_6,AoZ_7,AoZ_8,AoZ_9,AoZ_10,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,NumPaths,MaxPixel
394,123.034928,-106.369189,-62.870125,-31.804910,-10.691375,0.000000,0.000000,0.000000,0.000000,0.000000,-141.044762,-72.449785,-6.342380,65.998799,33.716103,0.000000,0.000000,0.000000,0.000000,0.000000,0.022631,0.008044,0.096610,0.072519,0.039242,0.000000,0.000000,0.000000,0.000000,0.000000,4.560262,-7.287705,5.199343,-5.148356,-11.406275,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 119 91
395,7.341102,-66.731859,-83.505784,-56.386634,127.485349,0.000000,0.000000,0.000000,0.000000,0.000000,-177.707853,-120.060301,-51.459630,58.584412,-141.546905,0.000000,0.000000,0.000000,0.000000,0.000000,0.082043,0.087693,0.067548,0.087911,0.087258,0.000000,0.000000,0.000000,0.000000,0.000000,-11.357268,0.415726,11.343592,-4.587403,-12.887606,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 17 234
396,-56.554042,-1.519279,16.504317,-160.392008,-4.788040,0.000000,0.000000,0.000000,0.000000,0.000000,72.705785,-159.561272,-66.002326,109.617485,-142.327462,0.000000,0.000000,0.000000,0.000000,0.000000,0.007656,0.032523,0.016299,0.024940,0.011230,0.000000,0.000000,0.000000,0.000000,0.000000,3.104199,-5.167825,14.286540,2.996484,9.324301,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 192 38
397,148.577296,16.963004,-137.640418,-19.630385,69.497022,0.000000,0.000000,0.000000,0.000000,0.000000,-105.017970,5.296541,-137.623320,-38.373837,97.309179,0.000000,0.000000,0.000000,0.000000,0.000000,0.030504,0.040300,0.037099,0.083021,0.084477,0.000000,0.000000,0.000000,0.000000,0.000000,0.377695,-11.174041,-5.609019,9.991297,-8.125581,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 366 280
398,-133.600115,57.655624,-171.267456,-3.431260,-18.982667,0.000000,0.000000,0.000000,0.000000,0.000000,-136.300107,-46.260704,52.994355,-57.271758,24.135900,0.000000,0.000000,0.000000,0.000000,0.000000,0.063558,0.097932,0.038347,0.000790,0.016693,0.000000,0.000000,0.000000,0.000000,0.000000,10.674045,14.138480,6.013692,8.327830,2.779496,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 352 374
399,-117.743045,-31.421612,-16.967658,-88.946979,87.144631,0.000000,0.000000,0.000000,0.000000,0.000000,-165.376338,130.758799,-35.677749,29.352266,86.796079,0.000000,0.000000,0.000000,0.000000,0.000000,0.075043,0.058786,0.006341,0.095468,0.066730,0.000000,0.000000,0.000000,0.000000,0.000000,-7.886489,3.844991,-8.169006,0.211547,-13.664983,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 117 313
400,113.927168,110.426329,7.120077,85.390143,28.681009,0.000000,0.000000,0.000000,0.000000,0.000000,-3.088783,10.831222,147.110346,96.217781,37.495158,0.000000,0.000000,0.000000,0.000000,0.000000,0.032191,0.045198,0.084085,0.010504,0.057558,0.000000,0.000000,0.000000,0.000000,0.000000,3.088134,12.019138,6.441460,-2.031508,-3.133037,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 273 38
401,149.222561,71.732900,-41.588706,140.570292,129.334873,0.000000,0.000000,0.000000,0.000000,0.000000,142.535216,145.484197,40.507041,-81.845383,11.465949,0.000000,0.000000,0.000000,0.000000,0.000000,0.083310,0.020368,0.047411,0.080666,0.077954,0.000000,0.000000,0.000000,0.000000,0.000000,-14.445730,-14.053605,-6.909997,6.039929,1.278942,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 248 282
402,-52.923269,-83.317719,-155.463943,170.503793,11.580840,0.000000,0.000000,0.000000,0.000000,0.000000,3.488786,9.298109,105.295324,-173.979374,-129.527561,0.000000,0.000000,0.000000,0.000000,0.000000,0.058216,0.047906,0.024575,0.056800,0.065650,0.000000,0.000000,0.000000,0.000000,0.000000,-14.665735,6.729481,-12.652777,-11.406217,7.379634,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 242 351
403,-108.175245,-165.285153,43.330400,87.409611,-101.927384,0.000000,0.000000,0.000000,0.000000,0.000000,135.321141,144.378084,172.361405,31.077277,-147.859248,0.000000,0.000000,0.000000,0.000000,0.000000,0.029389,0.029391,0.086573,0.097115,0.084519,0.000000,0.000000,0.000000,0.000000,0.000000,-13.948466,5.380137,-14.605124,4.040173,-0.780316,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 41 372
404,-71.929019,49.845949,121.956737,-100.045750,-122.041975,0.000000,0.000000,0.000000,0.000000,0.000000,84.470424,139.942661,24.227049,-172.098989,52.696620,0.000000,0.000000,0.000000,0.000000,0.000000,0.010108,0.047257,0.081340,0.098830,0.036194,0.000000,0.000000,0.000000,0.000000,0.000000,-0.770320,-3.272569,-11.083020,3.731327,-8.499992,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 249 83
405,20.190386,-154.666755,37.830909,140.934744,148.545431,0.000000,0.000000,0.000000,0.000000,0.000000,61.272189,-47.642881,-27.888349,107.680831,45.801140,0.000000,0.000000,0.000000,0.000000,0.000000,0.093711,0.084813,0.043079,0.001717,0.069029,0.000000,0.000000,0.000000,0.000000,0.000000,6.663312,12.629804,4.160455,8.256831,-8.527546,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 360 143
406,55.141430,-3.373378,37.379537,-55.901993,-110.724869,0.000000,0.000000,0.000000,0.000000,0.000000,-25.239962,69.902602,-99.304829,-42.712256,38.813411,0.000000,0.000000,0.000000,0.000000,0.000000,0.036559,0.028951,0.009031,0.097887,0.090321,0.000000,0.000000,0.000000,0.000000,0.000000,-5.443869,-4.623730,13.227814,10.280546,-0.033578,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 276 103
407,113.964258,103.426068,-139.119626,-57.738461,-47.900501,0.000000,0.000000,0.000000,0.000000,0.000000,150.429661,-155.176830,86.077423,170.521018,-110.682405,0.000000,0.000000,0.000000,0.000000,0.000000,0.040325,0.002309,0.047217,0.043293,0.036248,0.000000,0.000000,0.000000,0.000000,0.000000,5.538077,13.555665,6.191578,-8.446330,-5.745215,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 353 82
408,-92.728410,-95.249892,-32.117186,145.659639,59.989430,0.000000,0.000000,0.000000,0.000000,0.000000,-173.448205,1.873416,64.576182,106.626711,100.411197,0.000000,0.000000,0.000000,0.000000,0.000000,0.052903,0.025446,0.096959,0.050087,0.047652,0.000000,0.000000,0.000000,0.000000,0.000000,11.176005,-7.684475,-7.757256,-7.430626,-2.681811,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 184 371
409,58.190377,-156.946609,-78.889288,-170.721657,38.915977,0.000000,0.000000,0.000000,0.000000,0.000000,-58.897442,-163.270227,116.576392,17.104630,-3.825225,0.000000,0.000000,0.000000,0.000000,0.000000,0.024856,0.041958,0.084200,0.046944,0.096058,0.000000,0.000000,0.000000,0.000000,0.000000,-11.082891,-12.218925,5.400296,14.335772,-0.279305,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 253 376
410,-36.171507,-80.966804,50.621957,-121.288318,149.688128,0.000000,0.000000,0.000000,0.000000,0.000000,-86.937474,152.843944,-106.112624,85.093650,-48.381739,0.000000,0.000000,0.000000,0.000000,0.000000,0.021257,0.014075,0.098158,0.014542,0.065108,0.000000,0.000000,0.000000,0.000000,0.000000,-7.102208,-8.390455,14.545249,2.938302,1.906422,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 212 220
411,-45.857592,67.226720,-33.939140,-143.086766,-13.563534,0.000000,0.000000,0.000000,0.000000,0.000000,-133.917045,-24.591768,148.936782,-154.638433,113.227558,0.000000,0.000000,0.000000,0.000000,0.000000,0.073912,0.049095,0.009654,0.014897,0.063655,0.000000,0.000000,0.000000,0.000000,0.000000,-10.305313,-3.400888,10.396041,-10.843643,3.565117,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 269 350
412,68.437562,-69.981416,-24.180253,-161.302170,42.318814,0.000000,0.000000,0.000000,0.000000,0.000000,-143.074881,-117.871052,98.981282,-156.512126,-76.583606,0.000000,0.000000,0.000000,0.000000,0.000000,0.083628,0.010816,0.044333,0.086526,0.090210,0.000000,0.000000,0.000000,0.000000,0.000000,-9.778207,-12.426473,4.416943,-1.503855,12.652017,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 283 294
413,-121.643570,34.961117,163.981846,-16.595090,-128.076372,0.000000,0.000000,0.000000,0.000000,0.000000,140.694677,-178.346819,-3.023431,-17.364007,-125.698345,0.000000,0.000000,0.000000,0.000000,0.000000,0.074194,0.060776,0.068841,0.099751,0.000818,0.000000,0.000000,0.000000,0.000000,0.000000,11.428746,-1.491096,8.265148,-1.661964,3.169707,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 370 254
414,-83.911388,2.326939,-176.353333,-112.897507,98.624372,0.000000,0.000000,0.000000,0.000000,0.000000,70.484610,49.101024,91.430905,92.336756,-21.369773,0.000000,0.000000,0.000000,0.000000,0.000000,0.040171,0.044668,0.002896,0.012681,0.069739,0.000000,0.000000,0.000000,0.000000,0.000000,-7.028013,11.418806,-8.448319,-13.412043,-2.816052,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 279 13
415,177.106622,-91.739437,-175.546992,-9.945133,158.402938,0.000000,0.000000,0.000000,0.000000,0.000000,-138.675067,16.198739,99.921199,68.633938,83.479754,0.000000,0.000000,0.000000,0.000000,0.000000,0.046785,0.067248,0.069114,0.096243,0.036579,0.000000,0.000000,0.000000,0.000000,0.000000,14.902731,-0.673298,6.347883,-9.892429,-6.469728,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 255 381
416,124.462205,76.953608,-150.661752,92.541615,-35.851521,0.000000,0.000000,0.000000,0.000000,0.000000,77.617664,85.209809,61.154406,-30.563977,59.156184,0.000000,0.000000,0.000000,0.000000,0.000000,0.061326,0.009359,0.011651,0.030147,0.024435,0.000000,0.000000,0.000000,0.000000,0.000000,12.118382,12.783330,-3.810244,-8.101618,-10.380936,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 87 147
417,-31.693139,-88.749078,94.163080,-110.339911,164.307489,0.000000,0.000000,0.000000,0.000000,0.000000,53.166827,35.427278,1.260446,-85.515257,125.089225,0.000000,0.000000,0.000000,0.000000,0.000000,0.074834,0.055779,0.010254,0.051442,0.069805,0.000000,0.000000,0.000000,0.000000,0.000000,-10.279748,-12.311645,-1.799081,5.454708,-2.925450,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 201 205
418,-26.234111,30.578414,122.021632,32.360753,-154.415194,0.000000,0.000000,0.000000,0.000000,0.000000,-54.385440,-70.820878,162.377045,-60.389256,25.143383,0.000000,0.000000,0.000000,0.000000,0.000000,0.090567,0.034659,0.003818,0.029159,0.041589,0.000000,0.000000,0.000000,0.000000,0.000000,-8.260461,-5.681516,-7.301472,-6.489224,-2.719243,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 44 98
419,86.087828,80.573398,-94.204789,-92.816783,-34.575431,0.000000,0.000000,0.000000,0.000000,0.000000,-55.896178,-17.194538,123.018536,-175.853634,123.774055,0.000000,0.000000,0.000000,0.000000,0.000000,0.004250,0.049422,0.078408,0.022290,0.012438,0.000000,0.000000,0.000000,0.000000,0.000000,7.925482,-9.765438,9.240176,6.229298,5.908905,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 331 162
420,3.597437,65.327004,-64.044096,69.827106,-114.181477,0.000000,0.000000,0.000000,0.000000,0.000000,-100.747469,-123.958438,58.051089,165.096125,0.638430,0.000000,0.000000,0.000000,0.000000,0.000000,0.097699,0.024732,0.067594,0.045654,0.030865,0.000000,0.000000,0.000000,0.000000,0.000000,14.380502,8.054647,-3.568474,2.087560,7.098432,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 95 132
421,-41.717251,99.593275,158.829175,130.207970,178.153026,0.000000,0.000000,0.000000,0.000000,0.000000,-143.452054,-79.682428,-1.673039,11.335336,-27.452163,0.000000,0.000000,0.000000,0.000000,0.000000,0.087152,0.073115,0.078061,0.067214,0.025411,0.000000,0.000000,0.000000,0.000000,0.000000,14.544073,-1.253156,14.495752,-4.981696,-9.329393,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 87 376
422,-25.830855,100.156500,-129.027536,95.272631,132.814802,0.000000,0.000000,0.000000,0.000000,0.000000,-129.486490,-151.922318,-20.573771,54.064496,-42.180187,0.000000,0.000000,0.000000,0.000000,0.000000,0.045659,0.061280,0.058535,0.024044,0.012583,0.000000,0.000000,0.000000,0.000000,0.000000,-11.786957,-7.446519,10.354928,11.396177,4.101388,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 119 318
423,86.841463,-145.570532,8.549516,-92.323440,-168.172465,0.000000,0.000000,0.000000,0.000000,0.000000,-116.539280,110.131048,136.088222,-41.173338,49.584201,0.000000,0.000000,0.000000,0.000000,0.000000,0.022369,0.026723,0.031790,0.021974,0.092523,0.000000,0.000000,0.000000,0.000000,0.000000,-3.541148,-8.691918,-12.323160,9.328940,-6.789630,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 122 171
424,-170.798879,-135.711295,-174.085869,50.726355,17.108242,0.000000,0.000000,0.000000,0.000000,0.000000,-143.930712,-104.146148,88.235592,143.461790,-116.133035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000351,0.089058,0.087054,0.098301,0.061405,0.000000,0.000000,0.000000,0.000000,0.000000,-6.963184,-5.185694,3.916916,-1.382049,-10.455380,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 86 74
425,38.726315,46.404592,46.402266,-157.074733,-111.366303,0.000000,0.000000,0.000000,0.000000,0.000000,122.321188,-140.500550,78.991953,-16.529564,115.979488,0.000000,0.000000,0.000000,0.000000,0.000000,0.060270,0.024620,0.001169,0.010969,0.066019,0.000000,0.000000,0.000000,0.000000,0.000000,9.235463,-8.573242,13.125198,8.122110,5.007122,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 366 125
426,-68.717406,69.203718,98.072016,-9.466785,69.265061,0.000000,0.000000,0.000000,0.000000,0.000000,124.306307,-109.398994,-146.920868,-158.984597,65.627950,0.000000,0.000000,0.000000,0.000000,0.000000,0.086006,0.036443,0.053067,0.045208,0.015311,0.000000,0.000000,0.000000,0.000000,0.000000,-6.039115,9.303340,4.428783,-10.808889,13.945518,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 374 172
427,-129.891190,-76.892742,11.738318,-179.707277,141.124395,0.000000,0.000000,0.000000,0.000000,0.000000,98.204399,-70.075086,178.016107,111.397625,-78.095509,0.000000,0.000000,0.000000,0.000000,0.000000,0.004795,0.001283,0.073904,0.078389,0.030954,0.000000,0.000000,0.000000,0.000000,0.000000,-14.127076,4.804784,10.244744,-3.128887,-1.820950,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 365 213
428,162.705051,109.842496,-99.331184,-16.362537,-0.558958,0.000000,0.000000,0.000000,0.000000,0.000000,-51.319338,6.558521,86.020972,151.593655,-71.181144,0.000000,0.000000,0.000000,0.000000,0.000000,0.033962,0.068635,0.036163,0.029834,0.093373,0.000000,0.000000,0.000000,0.000000,0.000000,-12.475453,3.953812,-3.774199,6.417018,-9.075607,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 36 361
429,-9.920149,-71.820446,97.591912,157.707350,144.419507,0.000000,0.000000,0.000000,0.000000,0.000000,-72.678077,-166.705786,-142.938882,-116.629768,-58.028190,0.000000,0.000000,0.000000,0.000000,0.000000,0.027429,0.049858,0.092748,0.047633,0.061504,0.000000,0.000000,0.000000,0.000000,0.000000,14.456876,14.374891,4.046423,7.189844,5.317558,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 64 365
430,179.866065,-165.008689,-82.390490,61.513613,167.059377,0.000000,0.000000,0.000000,0.000000,0.000000,-157.536139,-136.702087,-171.652353,-170.807009,149.428328,0.000000,0.000000,0.000000,0.000000,0.000000,0.014086,0.062032,0.075038,0.020851,0.095405,0.000000,0.000000,0.000000,0.000000,0.000000,9.529767,-9.829972,12.598717,5.511375,8.245334,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 217 377
431,28.759709,-118.941154,37.255566,-42.145342,35.619795,0.000000,0.000000,0.000000,0.000000,0.000000,-164.257213,-154.422424,30.690983,-112.222962,-176.799968,0.000000,0.000000,0.000000,0.000000,0.000000,0.054542,0.002278,0.031773,0.039682,0.033512,0.000000,0.000000,0.000000,0.000000,0.000000,7.770275,-4.114176,-7.175201,-6.431337,-10.827533,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 165 32
432,-87.531489,17.480655,24.914374,135.366253,-135.213297,0.000000,0.000000,0.000000,0.000000,0.000000,-159.767863,-145.962752,-116.009304,169.664154,148.822143,0.000000,0.000000,0.000000,0.000000,0.000000,0.006883,0.051468,0.081062,0.021190,0.057022,0.000000,0.000000,0.000000,0.000000,0.000000,-2.930306,-11.151783,12.993842,8.105366,9.356444,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 137 324
433,-33.584781,-133.794507,162.320538,-173.925757,18.456862,0.000000,0.000000,0.000000,0.000000,0.000000,-56.079697,-20.130431,69.786737,143.194684,62.676060,0.000000,0.000000,0.000000,0.000000,0.000000,0.052272,0.089630,0.038729,0.046137,0.033868,0.000000,0.000000,0.000000,0.000000,0.000000,-3.410617,-12.036457,8.620831,-5.950100,0.644985,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 348 69
434,2.353120,-154.547913,-160.053900,-117.474400,132.749127,0.000000,0.000000,0.000000,0.000000,0.000000,42.265057,79.201707,-160.470324,-138.806723,-68.624066,0.000000,0.000000,0.000000,0.000000,0.000000,0.011108,0.082351,0.053830,0.060623,0.083204,0.000000,0.000000,0.000000,0.000000,0.000000,7.763173,0.324245,-1.834295,14.274004,14.861223,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 252 16
435,-115.144515,10.923490,97.728570,-166.989567,-169.585977,0.000000,0.000000,0.000000,0.000000,0.000000,-33.196096,114.172791,-142.130595,-179.403486,-104.106247,0.000000,0.000000,0.000000,0.000000,0.000000,0.018948,0.056962,0.072006,0.052975,0.091792,0.000000,0.000000,0.000000,0.000000,0.000000,-1.212473,-2.425199,2.676484,7.483393,-13.342134,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 138 41
436,-137.492780,-161.825336,-56.073165,-47.571092,167.839668,0.000000,0.000000,0.000000,0.000000,0.000000,159.556449,-77.175440,167.752011,138.722799,-167.723333,0.000000,0.000000,0.000000,0.000000,0.000000,0.005840,0.005200,0.010168,0.090277,0.067323,0.000000,0.000000,0.000000,0.000000,0.000000,14.654920,2.509462,0.550558,-12.099459,-2.152837,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 312 330
437,110.778611,-165.445318,119.245631,-37.204627,-111.494072,0.000000,0.000000,0.000000,0.000000,0.000000,54.648568,131.840061,-124.119773,152.742966,42.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049258,0.059841,0.044950,0.004141,0.003391,0.000000,0.000000,0.000000,0.000000,0.000000,4.680128,5.156765,-8.037412,-1.858319,13.126006,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 104 363
438,70.335970,-50.680258,-13.551841,-145.235497,-10.081709,0.000000,0.000000,0.000000,0.000000,0.000000,-167.203944,-58.440560,-35.682527,103.157908,-175.242295,0.000000,0.000000,0.000000,0.000000,0.000000,0.072822,0.089246,0.071724,0.075888,0.015943,0.000000,0.000000,0.000000,0.000000,0.000000,-2.656197,7.038598,1.915685,-6.914428,-8.207579,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 196 383
439,-163.590037,108.118079,-115.059965,-79.222579,131.754400,0.000000,0.000000,0.000000,0.000000,0.000000,-23.614650,-76.262193,90.468156,8.167789,48.003643,0.000000,0.000000,0.000000,0.000000,0.000000,0.061566,0.004727,0.032064,0.081991,0.071273,0.000000,0.000000,0.000000,0.000000,0.000000,0.009663,-14.878995,-13.836685,0.012503,12.828226,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 85 355
440,162.243951,-9.563326,133.816490,-89.230724,-73.096717,0.000000,0.000000,0.000000,0.000000,0.000000,3.143602,10.026103,41.191485,-129.455710,113.824780,0.000000,0.000000,0.000000,0.000000,0.000000,0.025495,0.072222,0.032054,0.007156,0.010729,0.000000,0.000000,0.000000,0.000000,0.000000,11.253252,9.691619,10.758498,-1.148779,-2.592328,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 86 2
441,-134.707011,114.875179,5.722617,19.064293,70.993897,0.000000,0.000000,0.000000,0.000000,0.000000,70.927836,-147.766854,51.780040,161.785013,163.840120,0.000000,0.000000,0.000000,0.000000,0.000000,0.080613,0.033803,0.079841,0.056949,0.065032,0.000000,0.000000,0.000000,0.000000,0.000000,-7.554401,-0.953366,1.623654,1.185220,-0.976487,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 138 25
442,158.136484,-96.654772,-68.009417,163.797335,-76.288942,0.000000,0.000000,0.000000,0.000000,0.000000,-140.646208,101.600463,-121.639631,56.220562,72.485976,0.000000,0.000000,0.000000,0.000000,0.000000,0.030879,0.003480,0.023426,0.065079,0.056277,0.000000,0.000000,0.000000,0.000000,0.000000,-4.948097,-10.706313,-10.920007,-10.826782,12.528230,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 145 209
443,81.255561,-88.645502,51.704857,-33.259815,135.505154,0.000000,0.000000,0.000000,0.000000,0.000000,115.207834,121.075636,136.713809,172.280632,-162.563351,0.000000,0.000000,0.000000,0.000000,0.000000,0.003916,0.064236,0.025988,0.092367,0.031772,0.000000,0.000000,0.000000,0.000000,0.000000,13.559632,10.027669,-0.408163,9.942905,-10.161418,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 335 176
444,36.166275,-7.699902,169.805290,-55.102928,-81.032825,0.000000,0.000000,0.000000,0.000000,0.000000,-79.432489,16.995475,-176.470897,-74.581429,148.358825,0.000000,0.000000,0.000000,0.000000,0.000000,0.026121,0.025336,0.093360,0.041116,0.053300,0.000000,0.000000,0.000000,0.000000,0.000000,-10.367771,13.561747,4.799499,-5.374172,-7.480930,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 88 366
445,-36.190450,116.389583,95.652360,3.809244,-166.855295,0.000000,0.000000,0.000000,0.000000,0.000000,65.244698,71.336386,-166.286856,-179.122780,-62.520546,0.000000,0.000000,0.000000,0.000000,0.000000,0.095198,0.019107,0.033260,0.062838,0.082252,0.000000,0.000000,0.000000,0.000000,0.000000,1.669209,-8.327670,-0.624759,6.615015,6.277608,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 70 384
446,11.027132,6.417715,-95.535634,65.504528,-146.259211,0.000000,0.000000,0.000000,0.000000,0.000000,33.912645,9.301943,-5.027765,85.103361,-31.583278,0.000000,0.000000,0.000000,0.000000,0.000000,0.070114,0.061311,0.098360,0.007807,0.071661,0.000000,0.000000,0.000000,0.000000,0.000000,-3.122881,-4.659863,-2.391621,-7.902474,-8.772849,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 290 175
447,-166.756136,145.227324,81.756543,-133.511081,11.923008,0.000000,0.000000,0.000000,0.000000,0.000000,52.839873,41.019025,77.152909,133.129922,-87.996081,0.000000,0.000000,0.000000,0.000000,0.000000,0.025766,0.050194,0.002528,0.003960,0.064359,0.000000,0.000000,0.000000,0.000000,0.000000,-7.084457,-11.673149,-2.750108,4.948860,7.232980,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 52 66
448,1.382836,-57.670156,-76.030259,68.408917,-20.248047,0.000000,0.000000,0.000000,0.000000,0.000000,-44.462755,-71.216050,139.820550,-62.355147,16.729785,0.000000,0.000000,0.000000,0.000000,0.000000,0.081274,0.034106,0.088531,0.056686,0.067203,0.000000,0.000000,0.000000,0.000000,0.000000,9.564098,-2.106260,14.949323,-11.913133,13.439331,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 20 364
449,96.262345,37.112334,90.324003,-65.574327,-111.199094,0.000000,0.000000,0.000000,0.000000,0.000000,-36.627105,25.338841,-2.617149,120.951535,-173.480570,0.000000,0.000000,0.000000,0.000000,0.000000,0.028678,0.065662,0.091589,0.028782,0.077631,0.000000,0.000000,0.000000,0.000000,0.000000,-7.184617,10.724117,-11.418583,10.167606,1.123751,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 37 36
450,-143.327987,170.827202,-26.032511,77.055916,-32.283361,0.000000,0.000000,0.000000,0.000000,0.000000,135.850927,18.332907,152.009104,177.618045,-108.096814,0.000000,0.000000,0.000000,0.000000,0.000000,0.062571,0.077806,0.008396,0.044284,0.037736,0.000000,0.000000,0.000000,0.000000,0.000000,-10.828944,-5.098577,-1.358116,6.302210,-1.078972,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 73 289
451,174.730982,123.688713,-45.704068,-89.748862,105.431545,0.000000,0.000000,0.000000,0.000000,0.000000,44.694655,-114.890024,125.945739,-100.221541,83.511708,0.000000,0.000000,0.000000,0.000000,0.000000,0.036982,0.076081,0.012706,0.052945,0.052566,0.000000,0.000000,0.000000,0.000000,0.000000,-7.526151,3.368232,-1.643640,-3.310064,0.606942,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 368 2
452,17.809743,-170.922357,84.534770,134.398428,-71.568299,0.000000,0.000000,0.000000,0.000000,0.000000,-168.947641,20.226166,1.238036,0.783220,154.027804,0.000000,0.000000,0.000000,0.000000,0.000000,0.037138,0.010444,0.059110,0.088103,0.028275,0.000000,0.000000,0.000000,0.000000,0.000000,11.372056,14.927334,-12.691527,-4.923956,-0.618646,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 259 3
453,79.705648,13.229109,17.369690,94.148462,-159.703820,0.000000,0.000000,0.000000,0.000000,0.000000,-141.906102,-116.202738,-67.208309,-107.352038,83.106945,0.000000,0.000000,0.000000,0.000000,0.000000,0.042850,0.074160,0.041261,0.065691,0.018082,0.000000,0.000000,0.000000,0.000000,0.000000,7.702674,-14.519411,-14.042999,2.291617,-8.111847,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 37 181
